"Symbol","Name","Last Trade","Type","Exchange"
"EIDPARRY.NS","E.I.D. Parry India Ltd","193.30","Stock","NSI"
"SUZLON.NS","Suzlon Energy Ltd","22.55","Stock","NSI"
"TATAELXSI.BO","Tata Elxsi Ltd","1,973.75","Stock","BSE"
"TATAELXSI.NS","Tata Elxsi Ltd","1,973.50","Stock","NSI"
"TREEHOUSE.BO","TREE HOUSE EDUCATION & ACCESSO","184.00","Stock","BSE"
"PIONEEREMB.BO","PIONEER EMBROIDERIES LTD.","67.60","Stock","BSE"
"RAJESHEXPO-EQ.NS","RAJESH EXPORTS LIMITED","712.80","Stock","NSI"
"BHEL.BO","Bharat Heavy Electricals Ltd.","174.15","Stock","BSE"
"ADANIPORT.NS","ADANI PORTS AND SPECIAL ECONOMI","262.00","Stock","NSI"
"EDUCOMP.NS","Educomp Solutions Ltd","13.65","Stock","NSI"
"EXIDEIND.NS","Exide Industries Ltd","144.70","Stock","NSI"
"EMAMILTD.NS","Emami Ltd","963.95","Stock","NSI"
"ACE.BO","Action Construction Equipment Ltd","45.95","Stock","BSE"
"ZEEL.NS","Zee Entertainment Enterprises Ltd","415.95","Stock","NSI"
"TREEHOUSE.NS","Tree House Education & Accessories Ltd","183.55","Stock","NSI"
"PIPAVAVDOC.BO","PIPAVAV DEFENCE AND OFFSHORE E","66.20","Stock","BSE"
"IBREALEST.NS","Indiabulls Real Estate Ltd","62.70","Stock","NSI"
"EROSMEDIA.NS","Eros International Media Ltd","234.15","Stock","NSI"
"ENGINERSI.NS","Engineers India Ltd","233.00","Stock","NSI"
"EMAMIPAP.BO","Emami Paper Mills Ltd","53.60","Stock","BSE"
"EICHERMOT.BO","Eicher Motors Ltd","16,327.40","Stock","BSE"
"APOLLOHOSP-EQ.NS","APOLLO HOSPITALS ENTERPRISE LIM","1,371.00","Stock","NSI"
"TVSELECT.NS","TVS Electronics  Ltd","132.00","Stock","NSI"
"SKMEGGPROD-EQ.NS","SKM EGG PRODUCTS EXPORT (INDIA)","175.65","Stock","NSI"
"RECLTD.NS","Rural Electrification Corp Ltd","231.90","Stock","NSI"
"PEL.BO","PIRAMAL ENTERPRISES LTD.","971.60","Stock","BSE"
"INDNIPPON.NS","India Nippon Electricals Ltd","413.25","Stock","NSI"
"ESSELPACK.NS","Essel Propack Ltd","157.50","Stock","NSI"
"ESL.BO","ELECTROSTEEL STEELS LTD.","3.33","Stock","BSE"
"ESCORTS.BO","Escorts Ltd","167.35","Stock","BSE"
"EROSMEDIA.BO","EROS INTERNATIONAL MEDIA LTD.","233.80","Stock","BSE"
"ELGIRUBCO.NS","Elgi Rubber Co Ltd","25.60","Stock","NSI"
"ELDERPHARM.BO","Elder Pharmaceuticals Ltd","87.50","Stock","BSE"
"EIDPARRY.BO","E I D Parry India Ltd","193.60","Stock","BSE"
"ECLERX.NS","eClerx Services Ltd","1,859.50","Stock","NSI"
"CONART.BO","Conart Engineers Ltd","37.10","Stock","BSE"
"BLUEDART.NS","Blue Dart Express Ltd","7,345.00","Stock","NSI"
"ADANIPORTS.BO","ADANI PORTS AND SPECIAL ECONOM","262.40","Stock","BSE"
"ADANIENT.NS","Adani Enterprises Ltd","80.90","Stock","NSI"
"A2ZINFRA.BO","A2Z INFRA ENGINEERING LIMITED","26.90","Stock","BSE"
"ZEEL.BO","ZEE ENTERTAINMENT ENTERPRISES","416.40","Stock","BSE"
"WEBELSOLAR.BO","WEBSOL ENERGY SYSTEM LTD.","32.15","Stock","BSE"
"VASCONEQ.NS","Vascon Engineers Ltd","40.15","Stock","NSI"
"VALECHAENG.BO","VALECHA ENGINEERING LTD.","46.50","Stock","BSE"
"UJAAS-EQ.NS","UJAAS ENERGY LIMITED","20.75","Stock","NSI"
"TRENDELEC.BO","Trend Electronics Ltd","22.10","Stock","BSE"
"SWISSGLA.BO","Swiss Glascoat Equipments Ltd","121.50","Stock","BSE"
"SUNILHITEC-EQ.NS","SUNIL HITECH ENGINEERS LIMITED","309.55","Stock","NSI"
"SALZER.BO","Salzer Electronics Ltd","240.50","Stock","BSE"
"SAHARA.BO","Sahara One Media & Entertainment Ltd","70.00","Stock","BSE"
"RELIGARE.NS","Religare Enterprises Ltd","305.45","Stock","NSI"
"RELGOLD.BO","Reliance Mutual Fund - R* Shares Gold ETF","2,225.00","Stock","BSE"
"RAJOOENG.BO","Rajoo Engineers Ltd","24.00","Stock","BSE"
"PREMEXPLQ.BO","Premier Explosives Ltd","398.00","Stock","BSE"
"PIONEEREMB-EQ.NS","PIONEER EMBROIDERIES LIMITED","67.55","Stock","NSI"
"PETRONENG.NS","Petron Engineering Construction Ltd","188.50","Stock","NSI"
"PATELENG.NS","Patel Engineering Ltd","76.90","Stock","NSI"
"PANAENERG.BO","Panasonic Energy India Co Ltd","352.60","Stock","BSE"
"NITESHEST.NS","Nitesh Estates Ltd","14.95","Stock","NSI"
"NIFTYEES-EQ.NS","EDELAMC NIFTYEES","8,040.00","Stock","NSI"
"NIFTYBEES.NS","Goldman Sachs Nifty BeES ETF","801.29","Stock","NSI"
"NAUKRI.BO","Info Edge (India) Ltd","878.40","Stock","BSE"
"MCX.BO","MULTI COMMODITY EXCHANGE OF IN","870.50","Stock","BSE"
"LAKSHMIO.BO","Lakshmi Energy & Foods Ltd","14.64","Stock","BSE"
"INDOWIND.BO","Indowind Energy Ltd","4.72","Stock","BSE"
"HINDOILEXP.BO","Hindustan Oil Exploration Co Ltd","36.20","Stock","BSE"
"HIGHGROUND.BO","HIGH GROUND ENTERPRISE LTD","91.20","Stock","BSE"
"GOLKONDA.BO","Golkonda Aluminium Extrusions","4.23","Stock","BSE"
"GOLDSHARE.NS","UTI Gold ETF","2,297.00","Stock","NSI"
"GOLDSHARE.BO","UTI Mutual Fund - UTI-Gold Exchange Traded Fund","2,295.00","Stock","BSE"
"FCEL.BO","FUTURE CONSUMER ENTERPRISE LIM","22.60","Stock","BSE"
"EXIDEIND.BO","Exide Industries Ltd","144.80","Stock","BSE"
"EVEREADY.NS","Eveready Industries India Ltd","285.00","Stock","NSI"
"ESSAROIL.NS","Essar Oil Ltd","206.25","Stock","NSI"
"EMCO.BO","EMCo Ltd","31.05","Stock","BSE"
"ELPROINTL.BO","ELPRO INTERNATIONAL LTD.","50.00","Stock","BSE"
"ELNET.BO","Elnet Technologies Ltd","98.10","Stock","BSE"
"ELEMARB.BO","Elegant Marbles & Grani Industries Ltd","90.00","Stock","BSE"
"ELECON.NS","Elecon Engineering Co Ltd","87.35","Stock","NSI"
"ELDERPHAR.NS","Elder Pharmaceuticals Ltd","87.50","Stock","NSI"
"EKC.BO","Everest Kanto Cylinder Ltd","11.30","Stock","BSE"
"SUNILHITEC-BE.NS","SUNIL HITECH ENGIN INR10","0.00","Stock","NSI"
"EFPL.BO","ECO FRIENDLY FOOD PROCESSING P","33.40","Stock","BSE"
"EDL.BO","Empee Distilleries Ltd","79.25","Stock","BSE"
"EDELWEISS.BO","Edelweiss Financial Services Ltd","58.85","Stock","BSE"
"CTE.NS","Cambridge Technology Enterprises Ltd","102.95","Stock","NSI"
"CGVAK.BO","CG-Vak Software & Exports Ltd","42.10","Stock","BSE"
"KHAITANEL.NS","Khaitan Electricals Ltd","0.00","Stock","NSI"
"BIRLAERIC.BO","BIRLA ERICSSON OPTICAL LTD.","52.80","Stock","BSE"
"BAJAJELEC.NS","Bajaj Electricals Ltd","217.95","Stock","NSI"
"AXISLTEQUITY.BO","Axis L/T Equity Div","22.03","Mutual Fund","BSE"
"ARTSONEN.BO","Artson Engineering Ltd","59.90","Stock","BSE"
"APOLLOHOSP.BO","Apollo Hospitals Enterprise Ltd","1,370.95","Stock","BSE"
"APOLLOHOS.NS","Apollo Hospitals Enterprise Ltd","1,379.10","Stock","NSI"
"ANGL.BO","ANGELS ENTERPRISES LTD","133.40","Stock","BSE"
"AFEL.BO","A.F. ENTERPRISES LTD","59.55","Stock","BSE"
"IDFCEOS3DD.BO","IDFC MUTUAL FUND - IDFC EQUITY","10.00","Stock","BSE"
"ESSELPACK6.BO","ESSEL PROPACK LTD","133.3","Stock","BSE"
"HINDOILEXP6.BO","HINDUSTAN OIL EXPLORATION CO L","39.15","Stock","BSE"
"LLOYDELENG.BO","LLOYD ELECTRIC & ENGINEERING L","288.3","Stock","BSE"
"NUCLEUS.BO","NUCLEUS SOFTWARE EXPORTS LTD.","284","Stock","BSE"
"SOUISPAT.BO","SOUTHERN ISPAT AND ENERGY LTD","0.05","Stock","BSE"
"VASCONEQ.BO","VASCON ENGINEERS LTD","39.95","Stock","BSE"
"ZETFM6.BO","ZEE ENTERTAINMENT ENTERPRISES","0.01","Stock","BSE"
"100312.BO","LIC Nomura MF Equity Div","14.2","Mutual Fund","BSE"
"108592.BO","IDFC Imperial Equity Reg Gr","25.69","Mutual Fund","BSE"
"RCLENDIIAD.BO","RELIANCE CLOSE ENDED EQUITY FU","10","Stock","BSE"
"130898.BO","ICICI Pru Equity Arb Reg Bns","10.98","Mutual Fund","BSE"
"118639.BO","Edelweiss Equity Savings Advntge Dir Div","11.49","Mutual Fund","BSE"
"132121.BO","Birla Sun Life Latin America Eq Dir Div","7.51","Mutual Fund","BSE"
"HSBCINFRASTR.BO","HSBC Infrastructure Equity Dir Div","15.16","Mutual Fund","BSE"
"SVOGL.BO","SVOGL Oil Gas And Energy Limit","6.44","Stock","BSE"
"133836.BO","DHFL Pramerica Diverse Eq Reg Gr","10.12","Mutual Fund","BSE"
"100177.BO","Escorts Income Bond Gr","43.92","Mutual Fund","BSE"
"105582.BO","JPMorgan India Equity Gr","22.01","Mutual Fund","BSE"
"106875.BO","Birla Sun Life International Eq B Div","13.87","Mutual Fund","BSE"
"111348.BO","Birla Sun Life Cmdty Eq Glbl Agri RetDiv","15.52","Mutual Fund","BSE"
"106873.BO","Birla Sun Life International Eq A Gr","16.63","Mutual Fund","BSE"
"107408.BO","AIG Infra and Economic Reform Retl Div","15.09","Mutual Fund","BSE"
"106442.BO","Kotak Global Emerging Market Reg Div","13.18","Mutual Fund","BSE"
"LICNFENGP.NS","LIC Nomura MF ETF Nifty 50","79.06","Mutual Fund","BSE"
"111938.BO","Edelweiss (E.D.G.E Top 100) B Div","25.02","Mutual Fund","BSE"
"112013.BO","Edelweiss Equity Enhancer B Div","19.31","Mutual Fund","BSE"
"115241.BO","Sundaram Equity Plus Gr","12.70","Mutual Fund","BSE"
"112127.BO","DSP BlackRock World Energy Reg Div","10.32","Mutual Fund","BSE"
"118835.BO","Mirae Asset Emerging Bluechip Dir Div","29.52","Mutual Fund","BSE"
"118636.BO","Edelweiss Liquid Dir Gr","1,434.16","Mutual Fund","BSE"
"119276.BO","DSP BlackRock World Energy Dir Div","10.96","Mutual Fund","BSE"
"119600.BO","Sundaram Entertainment Opp Dir Div","15.08","Mutual Fund","BSE"
"119293.BO","Union KBC Equity Dir Div","15.32","Mutual Fund","BSE"
"119576.BO","Birla Sun Life Comm Eq Gbl Agri Dir Gr","20.39","Mutual Fund","BSE"
"120186.BO","ICICI Pru US Bluechip Equity Dir Gr","18.80","Mutual Fund","BSE"
"120029.BO","HSBC Equity Dir Div","27.00","Mutual Fund","BSE"
"EAF1628-C.BO","","NaN","Future",""
"120394.BO","Religare Invesco PSU Equity Dir Div","12.87","Mutual Fund","BSE"
"120842.BO","Escorts Power and Energy Dir Div","12.83","Mutual Fund","BSE"
"590098.BO","SBI Gold ETF","2,391.12","ETF","BSE"
"120840.BO","Escorts Opportunities Dir Div","15.80","Mutual Fund","BSE"
"125384.BO","Kotak India US Equity Fund Dir Div","12.29","Mutual Fund","BSE"
"125711.BO","Shriram Equity & Debt Opp(s) Dir Gr","12.95","Mutual Fund","BSE"
"123637.BO","IDBI Equity Advantage Dir Gr","20.38","Mutual Fund","BSE"
"533244.BO","ICICI Prudential GOLD ETF","2,411.00","ETF","BSE"
"534631.BO","Canara Robeco Gold ETF","2,400.00","ETF","BSE"
"536960.BO","Motilal Oswal MOSt Shares Midcap 100 ETF","14.10","ETF","BSE"
"590103.BO","Goldman Sachs Nifty BeES ETF","863.11","ETF","BSE"
"AXISEQUITYDI.BO","Axis Equity Div","14.78","Mutual Fund","BSE"
"BNPPARIBASTA.BO","BNP Paribas Long Term Equity Dir Gr","29.72","Mutual Fund","BSE"
"F00000OER4.BO","Birla S Life-Indiv Pure Equity","19.92","Mutual Fund","BSE"
"EASTRED.BO","Eastern Treads Ltd","78.00","Stock","BSE"
"ECLERXBBPH.BO","ECLERX*","808.00","Stock","BSE"
"EDELWEISS.NS","Edelweiss Financial Services Ltd","58.75","Stock","NSI"
"EDSL.BO","EDYNAMICS SOLUTIONS LTD.","3.70","Stock","BSE"
"ELDEHSG.BO","Eldeco Housing And Industries Ltd","238.10","Stock","BSE"
"135121.BO","Axis Equity Saver Dir Mn Div","9.96","Mutual Fund","BSE"
"EMMSONS.BO","Emmsons International Ltd","8.69","Stock","BSE"
"EMPEESUG-BE.NS","EMPEE SUGARS CHEM INR10","0.00","Stock","NSI"
"ENNORE.BO","Ennore Coke Ltd","6.00","Stock","BSE"
"CANROBECOEME.BO","Canara Robeco Emerging Equities Reg Div","35.55","Mutual Fund","BSE"
"EUROCERA.NS","Euro Ceramics Ltd","3.65","Stock","NSI"
"EVERONN.NS","Everonn Education Ltd","28.05","Stock","NSI"
"EVERONN.BO","Everonn Education Ltd","28.00","Stock","BSE"
"EDELWEISSLIQ.BO","Edelweiss Liquid Retl Dl Div","1,000.00","Mutual Fund","BSE"
"EDELWEISSTOK.BO","Edelweiss Tokio Life - Managed","16.76","Mutual Fund","BSE"
"ESCORTSHIGHY.BO","Escorts High Yield Equity Bns","26.05","Mutual Fund","BSE"
"F00000H4XM.BO","Reliance Pension Pure Equity Fund 1","19.51","Mutual Fund","BSE"
"F00000H5M7.BO","Tata AIA Life-Select Equity","32.41","Mutual Fund","BSE"
"FCEL-EQ.NS","FUTURE CONSUMER ENTERPRISE LIMI","22.65","Stock","NSI"
"134644.BO","SBI Equity Saving Reg Gr","10.23","Mutual Fund","BSE"
"SHEMAROO-EQ.NS","SHEMAROO ENTERTAINMENT LIMITED","280.05","Stock","NSI"
"GOLDBEES.BO","GOLDMAN SACHS GOLD EXCHANGE TR","2,302.55","Stock","BSE"
"GREYCELLS.BO","Greycells Education Ltd","24.15","Stock","BSE"
"GOLDSHAREE.NS","UTI Gold ETF","2,322.53","Mutual Fund","BSE"
"HDFCEQUITYAC.BO","HDFC Equity Gr","454.70","Mutual Fund","BSE"
"HSBCEQUITYAC.BO","HSBC Equity Gr","143.75","Mutual Fund","BSE"
"IDFCEQUITYBG.BO","IDFC Equity B Gr","18.61","Mutual Fund","BSE"
"HANILERA.BO","Hanil Era Textiles Ltd","1.96","Stock","BSE"
"HYDEQUI.BO","HYDROFLEX EQUIPMENTS LTD.","12.45","Stock","BSE"
"MUDRA.BO","E-Land Apparel Ltd","13.11","Stock","BSE"
"PRAKSOV.BO","Prakash Solvent Extractions Ltd","8.00","Stock","BSE"
"RASANDIK.BO","Rasandik Engineering Industries India Ltd","90.65","Stock","BSE"
"REMIEDEL.BO","Remi Edelstahl Tubulars Ltd","18.45","Stock","BSE"
"SARDAEN.BO","Sarda Energy & Minerals Ltd","102.40","Stock","BSE"
"INIFTY.NS","ICICI Prudential Nifty ETF","88.40","ETF","NSI"
"133056.BO","ICICI Pru Equity Income DirHY Div","10.26","Mutual Fund","BSE"
"133049.BO","ICICI Pru Equity Income DirMn Div","10.22","Mutual Fund","BSE"
"SGLOBEX.BO","SG GLOBAL EXPORTS LTD.","0.20","Stock","BSE"
"SHIAE.BO","Shivam Apparels Exports Ltd","2.00","Stock","BSE"
"STARVOX.BO","STARVOX ELECTRONICS LTD.","96.00","Stock","BSE"
"STEELXIND1.BO","STEEL EXCHANGE INDIA LTD.","85.55","Stock","BSE"
"SWARAJENG.NS","Swaraj Engines Ltd","914.60","Stock","NSI"
"FRANKLININDF.BO","Franklin Ind Feeder Frank Eur Gr Div","8.81","Mutual Fund","BSE"
"126353.BO","Religare Invesco Pan European Eq Dir Gr","10.12","Mutual Fund","BSE"
"129438.BO","Franklin Ind Feeder Frank Eur Gr Gr","8.81","Mutual Fund","BSE"
"FRANKLINIFEE.BO","Franklin Ind Feeder Frank Eur Gr Div","8.81","Mutual Fund","BSE"
"RCLEDIIADD.BO","RELIANCE CLOSE ENDED EQUITY FU","10.00","Stock","BSE"
"EXIDELIFEACT.BO","Exide Life Active Asset Allocation Fund","14.66","Mutual Fund","BSE"
"118712.BO","Edelweiss Liquid Dir Mon Div","1,005.64","Mutual Fund","BSE"
"PRECISIO.BO","Precision Electronics Ltd","43.25","Stock","BSE"
"QGOLDHALF.NS","Quantum Gold ETF","1,156.15","Stock","NSI"
"RAGHAVAEPL.BO","RAGHAVA ESTATES AND PROPERTIES","18.85","Stock","BSE"
"TVSELECT-BE.NS","TVS ELECTRONICS LTD","0.00","Stock","NSI"
"RELBANK.BO","Reliance Mutual Fund - Reliance Banking Fund","1,830.00","Stock","BSE"
"SELAN.NS","Selan Exploration Technology Ltd","241.60","Stock","NSI"
"SERVOTEC.BO","Servotech Engineering Industries Ltd","4.52","Stock","BSE"
"SIEL.BO","SUPERIOR INDUSTRIAL ENTERPRISE","16.55","Stock","BSE"
"SOFTRAKT.BO","SOFTRAK TECHNOLOGY EXPORTS LTD","0.30","Stock","BSE"
"TEXRAIL.NS","Texmaco Rail & Engineering Ltd","141.40","Stock","NSI"
"TOBUENT.BO","Justride Enterprises Ltd","4.77","Stock","BSE"
"TOPMEDIA.BO","Top Media Entertainment Ltd","0.25","Stock","BSE"
"133801.BO","Kotak Infra & Econ Reform Dir Gr","15.26","Mutual Fund","BSE"
"133830.BO","Kotak India US Equity Fund Reg Div","12.11","Mutual Fund","BSE"
"EUROCERA-BE.NS","","0.00","Stock","NSI"
"TULSI-BE.NS","TULSI EXTRUSIONS L INR10","0.00","Stock","NSI"
"XLENERGY.BO","XL ENERGY LTD.","3.93","Stock","BSE"
"ZGOLKOND.BO","GOLKONDA ENGINEERING ENTERPRIS","8.50","Stock","BSE"
"539031.BO","SBI ETF BSE 100 ETF","87.00","ETF","BSE"
"134602.BO","Reliance Equity Savings Bns","10.23","Mutual Fund","BSE"
"KECL.BO","KIRLOSKAR ELECTRIC COMPANY LTD","35.55","Stock","BSE"
"KINETICENG.BO","KINETIC ENGINEERING LTD.","121.60","Stock","BSE"
"KSK6.BO","KSK ENERGY VENTURES LTD","50.50","Stock","BSE"
"SWANENERGY.BO","SWAN ENERGY LTD.","71.00","Stock","BSE"
"ADANIPORTS6.BO","ADANI PORTS AND SPECIAL ECONOM","348.30","Stock","BSE"
"APOLLOHOSP6.BO","APOLLO HOSPITALS ENTERPRISES L","1,292.25","Stock","BSE"
"ELGIEQUIP6.BO","ELGI EQUIPMENTS LTD","133.15","Stock","BSE"
"101906.BO","Tata Reg Svg Eq Gr","26.69","Mutual Fund","BSE"
"108595.BO","IDFC Premier Equity Reg Div","34.26","Mutual Fund","BSE"
"113545.BO","BNP Paribas Equity Div","16.30","Mutual Fund","BSE"
"AEL.BO","Amba Enterprises Ltd.","161.00","Stock","BSE"
"JMEQUITYGR.BO","JM Equity Gr","52.51","Mutual Fund","BSE"
"UTIENERGYDIV.BO","UTI Energy Div","13.39","Mutual Fund","BSE"
"132757.BO","Tata L/T Equity Reg Gr","12.12","Mutual Fund","BSE"
"LICNMFET.NS","LIC Nomura MF G-SEC L-T Exchange Trade","13.92","ETF","NSI"
"ICICIPRULONG.BO","ICICI Pru Long Term Equity Fund (Tax Sav","279.78","Mutual Fund","BSE"
"100475.BO","Tata Pure Equity Gr","160.85","Mutual Fund","BSE"
"101635.BO","DSP BlackRock Top 100 Equity Gr","153.45","Mutual Fund","BSE"
"102751.BO","Reliance Media & Entertainment Gr","56.21","Mutual Fund","BSE"
"102765.BO","SBI Magnum Sector Umbrella Emerg BusnDiv","22.63","Mutual Fund","BSE"
"NAUKRI6.BO","INFO EDGE (INDIA) LTD","814.40","Stock","BSE"
"MBECL.BO","MCNALLY BHARAT ENGINEERING COM","95.50","Stock","BSE"
"IBREALEST6.BO","INDIABULLS REAL ESTATE LTD","58.10","Stock","BSE"
"PATELENG.BO","PATEL ENGINEERING LTD.","76.85","Stock","BSE"
"EDUCOMP6.BO","EDUCOMP SOLUTIONS LTD","13.71","Stock","BSE"
"EXCELCROP.BO","EXCEL CROP CARE LTD.","1,026.50","Stock","BSE"
"KHAITANELE.BO","KHAITAN ELECTRICALS LTD.","38.50","Stock","BSE"
"TEXRAIL.BO","TEXMACO RAIL & ENGINEERING LTD","141.50","Stock","BSE"
"TVSELECT.BO","TVS ELECTRONICS LTD.","132.00","Stock","BSE"
"ELIXIR.BO","Elixir Capital Limited","49.00","Stock","BSE"
"ZEETF6.BO","ZEE ENTERTAINMENT ENTERPRISES","4,700.00","Stock","BSE"
"ADANIENT.BO","ADANI ENTERPRISES LTD.","80.95","Stock","BSE"
"CENTENKA6.BO","CENTURY ENKA LTD","150.70","Stock","BSE"
"101763.BO","HDFC Equity Div","51.98","Mutual Fund","BSE"
"102196.BO","DWS Equity Income Gr","25.10","Mutual Fund","BSE"
"100474.BO","Tata L/T Equity Reg Div","71.26","Mutual Fund","BSE"
"KESARENT.NS","Kesar Enterprises Ltd","26.10","Stock","NSI"
"103464.BO","Escorts ST Debt Gr","22.87","Mutual Fund","BSE"
"TATAETHICALR.BO","Tata Ethical Reg Gr","127.36","Mutual Fund","BSE"
"IDX1526-C.BO","","NaN","Future",""
"101295.BO","SBI Magnum Equity Div","32.07","Mutual Fund","BSE"
"104686.BO","ICICI Pru Equity & Der Vol. Adv Div","15.54","Mutual Fund","BSE"
"103165.BO","Birla Sun Life Equity Div","93.15","Mutual Fund","BSE"
"103678.BO","Templeton India Equity Inc Gr","33.67","Mutual Fund","BSE"
"105583.BO","JPMorgan India Equity Div","16.40","Mutual Fund","BSE"
"105875.BO","DSP BlackRock Equity Gr","27.27","Mutual Fund","BSE"
"106979.BO","Franklin Asian Equity Gr","15.56","Mutual Fund","BSE"
"106170.BO","Escorts Infrastructure Gr","6.74","Mutual Fund","BSE"
"109940.BO","Edelweiss Liquid Retl Gr","1,612.73","Mutual Fund","BSE"
"109955.BO","Edelweiss US/T Bd Instl Gr","1,752.76","Mutual Fund","BSE"
"111861.BO","IDFC Premier Equity B Div","28.00","Mutual Fund","BSE"
"111920.BO","DWS Alpha Equity Wealth Gr","25.49","Mutual Fund","BSE"
"117311.BO","IDBI India Top 100 Equity Gr","18.68","Mutual Fund","BSE"
"118558.BO","Franklin Asian Equity Dir Div","13.37","Mutual Fund","BSE"
"118631.BO","Edelweiss Gilt Dir Gr","13.37","Mutual Fund","BSE"
"REGENTRP.BO","Regent Enterprises Limited","3.00","Stock","BSE"
"119028.BO","DSP BlackRock Nat Res & New Enrgy Dir Gr","17.83","Mutual Fund","BSE"
"119252.BO","DSP BlackRock US Flexible Equity Dir Gr","18.11","Mutual Fund","BSE"
"119771.BO","Kotak Equity Arbitrage Dir Gr","21.86","Mutual Fund","BSE"
"120017.BO","Birla Sun Life Glb Real Est Retl Dir Gr","18.10","Mutual Fund","BSE"
"119575.BO","Birla Sun Life Comm Eq Gbl Agri Dir Div","15.74","Mutual Fund","BSE"
"120033.BO","HSBC Infrastructure Equity Dir Div","15.16","Mutual Fund","BSE"
"120043.BO","HSBC Emerging Markets Dir Gr","10.49","Mutual Fund","BSE"
"120080.BO","HSBC Dividend Yield Equity Dir Div","16.07","Mutual Fund","BSE"
"120395.BO","Religare Invesco PSU Equity Dir Gr","14.29","Mutual Fund","BSE"
"120564.BO","Birla Sun Life Equity Dir Gr","485.20","Mutual Fund","BSE"
"120819.BO","Escorts Balanced Dir Gr","101.21","Mutual Fund","BSE"
"120829.BO","Escorts Income Dir Div","11.72","Mutual Fund","BSE"
"120835.BO","Escorts Leading Sectors Dir Div","19.14","Mutual Fund","BSE"
"120715.BO","UTI Equity Tax Savings Dir Gr","65.48","Mutual Fund","BSE"
"125385.BO","Kotak India US Equity Fund Reg Gr","12.11","Mutual Fund","BSE"
"590101.BO","UTI Gold ETF","2,289.95","ETF","BSE"
"590104.BO","Goldman Sachs Junior BeES ETF","207.20","ETF","BSE"
"590106.BO","Goldman Sachs Bank BeES ETF","1,880.50","ETF","BSE"
"ECGIL.BO","Electric Control Gear (India) Ltd","2.65","Stock","BSE"
"ELDERHCL.BO","Elder Health Care Ltd","21.00","Stock","BSE"
"ELNET.NS","Elnet Technologies Ltd","0.00","Stock","NSI"
"ENSOSECUT.BO","Enso Secutrack Ltd","6.37","Stock","BSE"
"EON-EQ.NS","EON ELECTRIC LIMITED","60.75","Stock","NSI"
"133838.BO","DHFL Pramerica Diverse Eq Reg Div","10.12","Mutual Fund","BSE"
"ICICIPRUEQUI.BO","ICICI Pru Equity Arbitage Instl Gr","20.24","Mutual Fund","BSE"
"YOGYA.BO","Yogya Enterprises Limited","27","Stock","BSE"
"HIMATAUT.BO","Himatsingka Auto Enterprises Ltd","189.8","Stock","BSE"
"INGLATINAMER.BO","ING Latin America Equity Div","7.37","Mutual Fund","BSE"
"INGLIFEACTIV.BO","Exide Life Active Asset Allocation Fund","14.66","Mutual Fund","BSE"
"JMEQUITYDIRD.BO","JM Equity Dir Div","21.89","Mutual Fund","BSE"
"IIFLNIFTY-EQ.NS","INDIA INFOLINE LIM IIFL NIFTY E","900","Stock","NSI"
"IPGETF.NS","ICICI Prudential GOLD ETF","0","Stock","NSI"
"JAYENGY.BO","JAY ENERGY AND S.ENERGIES LTD.","0.54","Stock","BSE"
"KOTAKGOLD.NS","Kotak Gold ETF","228.4","Stock","NSI"
"STANCHARTIMP.BO","IDFC Imperial Equity Reg Gr","25.69","Mutual Fund","BSE"
"SHRIRAMEQUIT.BO","Shriram Equity & Debt Opp(s) Reg Div","10.24","Mutual Fund","BSE"
"TATASELECTEQ.BO","Tata Ethical Gr","127.36","Mutual Fund","BSE"
"UTIEQUITYACC.BO","UTI Equity Gr","99.89","Mutual Fund","BSE"
"UTIENERGYDIR.BO","UTI Energy Dir Gr","11.95","Mutual Fund","BSE"
"EAH1526-C.BO","","NaN","Future",""
"MONNETISP.NS","Monnet Ispat & Energy Ltd","34.35","Stock","NSI"
"GIK1528-C.BO","","NaN","Future",""
"JMEQUITYHYDI.BO","JM Equity HY Div","21.54","Mutual Fund","BSE"
"JMEQUITYMNDI.BO","JM Equity Mn Div","21.58","Mutual Fund","BSE"
"TAURUSETHICA.BO","Taurus Ethical Gr","39.25","Mutual Fund","BSE"
"UTIENERGYACC.BO","UTI Energy Gr","11.8","Mutual Fund","BSE"
"133034.BO","Kotak Equity Arbitrage Reg Bi Mn Div","19.96","Mutual Fund","BSE"
"GANECOS.NS","Ganesha Ecosphere Ltd","171.6","Stock","NSI"
"GISOLUTIO.NS","GI Engineering Solutions Ltd","2.5","Stock","NSI"
"JMEQUITYDIRQ.BO","JM Equity Dir Qt Div","22.09","Mutual Fund","BSE"
"IDH1526-C.BO","","NaN","Future",""
"KABRAEXTR.NS","Kabra Extrusion Technik Ltd","113.35","Stock","NSI"
"UMESLTD.NS","Usha Martin Education & Solutions Ltd","3.05","Stock","NSI"
"VALECHAEN.NS","Valecha Engineering Ltd","75.4","Stock","NSI"
"TATALTEQUITY.BO","Tata L/T Equity Reg Gr","12.12","Mutual Fund","BSE"
"SHEMAROO.NS","Shemaroo Entertainment Ltd","297.35","Stock","NSI"
"MIC.NS","MIC Electronics Ltd","23.4","Stock","NSI"
"MINTAGE.BO","MINTAGE ELECTRO EQUIPMENTS LTD","1.91","Stock","BSE"
"MITCON-SM.NS","MITCON CONSULTANCY & ENGINEERIN","75","Stock","NSI"
"NOBLEXP.BO","Noble Explochem Ltd","13.41","Stock","BSE"
