"Symbol","Name","Last Trade","Type","Exchange"
"1006263.IR","AX EU EXUK AL-A EUR","20.86","Mutual Fund","ISE"
"10078792.SW","RAM SYS EM EQ JC","143.41","Mutual Fund","EBS"
"FTOTOX","FT 5129: European Financials Po","9.13","Mutual Fund","NAS"
"ETPA.TO","FT Global Risk Managed Income ETF Adv","18.61","Mutual Fund","TOR"
"IE00B3P11Y96.IR","Tokio Marine Asian Equity D USD","94.04","Mutual Fund","ISE"
"IE00BFWH6947.IR","Old Mutual UK Alpha (IRL) U1 EUR Acc","11.39","Mutual Fund","ISE"
"IE00BH6XST61.IR","Heptagon Kopernik Global All-Cap Eq IE1","90.69","Mutual Fund","ISE"
"IE00BNGWXW35.IR","Majedie Asset Mgmt US Equity A GBP Acc","128.00","Mutual Fund","ISE"
"K55240B79797.KS","BNK Korea China Idx Lnkd PF ELS-Deriv 9","919.04","Mutual Fund","KSC"
"10118024.IR","E.I STRA EU-DIS-EUR","1,063.87","Mutual Fund","ISE"
"FZEILX","FT 4822: Global Equity Income C","7.61","Mutual Fund","NAS"
"EWBM1512.NYM","East-West Fuel Oil Spread (Plat","37.30","Future","NYM"
"TW000T1145A9.TW","JPMorgan (Taiwan) Asia Equity Div Acc","10.34","Mutual Fund","TAI"
"PCFC.DE","Boost EURO STOXX® 50 3x Short Daily ETP","14.62","Mutual Fund","ISE"
"FWDR","FairWind Energy Inc.","1.50","Stock","OBB"
"K55210B19820.KS","SHBNPP Chn SM RQFII Fdr Eq 1 S Unhdgd","1,089.59","Mutual Fund","KSC"
"KR5311AU0521.KS","PLUS 2Star PF ELS-Derivatives 2209","866.09","Mutual Fund","KSC"
"KR5311AU1107.KS","PLUS Euro High Yield Return Lnkd PF Bd 1","995.94","Mutual Fund","KSC"
"KR5363AT9407.KS","Truston Korealand PF Equity-Deriv 7","965.74","Mutual Fund","KSC"
"KR5364AT9471.KS","Assetplus Nation PF Equity 1","941.84","Mutual Fund","KSC"
"KR5365AU0468.KS","Meritz Kor Chn IdxLnkd PF ELS-Deriv 1125","1,067.86","Mutual Fund","KSC"
"K55216B27523.KS","Dongbu Multi-Chance PF ELS-Deriv 1084","970.07","Mutual Fund","KSC"
"KR5365AU1912.KS","Meritz Kor Chn Eur IdxLnk PF ELS-Deriv35","1,037.38","Mutual Fund","KSC"
"0X7C.Z","ESTX50RC12%EUR","152.33","Index","ZRH"
"1001319.SW","GAM EURO CHF-ORD-AC","10.58","Mutual Fund","EBS"
"WELENTRP-EQ.NS","Welspun Enterprises Ltd","477.00","Stock","NSI"
"1003736.SW","VONTO ABS R EUR BC","162.05","Mutual Fund","EBS"
"10034729.SW","RAM TACT GBDTR EC","139.97","Mutual Fund","EBS"
"1006258.IR","AXA PAC EX USD-A-AC","66.74","Mutual Fund","ISE"
"IVEITX","Closed-End Strategy: Value Equi","8.16","Mutual Fund","NAS"
"10084202.DU","L U ETF CO BD C EUR","140.06","ETF","DUS"
"EGRVD","","0.00","Stock","OBB"
"10104733.MC","","NaN","Mutual Fund",""
"^NQDMXKRLMAUD","Nasdaq DM Ex Korea Large Mid Ca","1,037.76","Index","NIM"
"SGESGDSH.Z","STXG ESG DS50USDGR","311.90","Index","ZRH"
"^NQDMXKRSCAUDT","Nasdaq DM Ex Korea Small Cap AU","1,028.17","Index","NIM"
"^CALDMI","Calvert Developed Markets Ex-US","1,330.03","Index","NYS"
"0936-OL.HK","EAGLE LEGEND","2.85","Stock","HKG"
"0986-OL.HK","CH ENV ENERGY","0.18","Stock","HKG"
"FWYORX","FT 5209: Emerging Markets Stren","10.37","Mutual Fund","NAS"
"SXXSEGT.Z","ESTX S50EURGR","288.23","Index","ZRH"
"0BX16.NYM","0B Future NOV 2016","313.24","Future","NYM"
"^NQDMXKRSCGBP","Nasdaq DM Ex Korea Small Cap GB","1,071.97","Index","NIM"
"PXMI.PA","Lyxor ETF PEA FTSE MIB Dly DbSh Xbear C?","5.48","ETF","PAR"
"^NQDMXNAXKRAUDT","Nasdaq DM Ex NA Ex Korea AUD TR","1,020.86","Index","NIM"
"SPYA.HM","SPDR MSCI EM USD AC","40.35","ETF","HAM"
"BBEPP","Breitburn Energy Partners LP","8.91","Stock","NMS"
"0EYF.F","ORIGIN ENERGY 71VRN","107.25","ETF","FRA"
"^MEMMFT","Morningstar Emg Mkts Factor Til","2,828.47","Index","SNP"
"^NQDMXNAXKRLCAUDN","Nasdaq DM Ex NA Ex Korea Large","1,016.05","Index","NIM"
"^NQDMXNAXKRLCCADN","Nasdaq DM Ex NA Ex Korea Large","1,048.79","Index","NIM"
"^NQDMXNAXKRMCAUDN","Nasdaq DM Ex NA Ex Korea Mid Ca","1,033.08","Index","NIM"
"0X7L.Z","STXE600 EQW USD NTR","643.40","Index","ZRH"
"10020804.SW","CS IN1 GLVA BD EBHC","143.12","Mutual Fund","EBS"
"K55216B64708.KS","Dongbu 2Index PF ELS-Derivatives 137","903.86","Mutual Fund","KSC"
"K55226B63618.KS","HDC Classic Auto Call PF ELS-Deriv 212","896.10","Mutual Fund","KSC"
"K55306B65092.KS","KTB Equity Index PF Bond 378","990.48","Mutual Fund","KSC"
"1004523.MC","IBER SEL RENT INTL","8.94","Mutual Fund","MCE"
"HMAA.TO","Horizons Mgd Mlt-Asst Momentum ETF Adv","9.64","Mutual Fund","TOR"
"10056628.DU","DK DB ERGV MM","79.75","ETF","DUS"
"1006246.IR","AXA PC EXJ USD-A-AC","34.94","Mutual Fund","ISE"
"IE00BB2CTV43.IR","Babson Capital Global Loan E AUD Acc","108.81","Mutual Fund","ISE"
"IE00B9DCY363.IR","Lazard Japanese Strat Eq $ Hdg Instl Acc","97.45","Mutual Fund","ISE"
"21470151.SW","EXANE 1 OVERDR AC","12,072.68","Mutual Fund","EBS"
"10104737.MC","BBVA SOLIDEZ XVII","12.34","Mutual Fund","MCE"
"10102620.IR","POLA HLTH OPP EUR-I","40.22","Mutual Fund","ISE"
"10128171.IR","SOU EU ST EUR-A-AC","57.45","ETF","ISE"
"22123035.SW","LO EUR H CONV MSHC","13.52","Mutual Fund","EBS"
"1015115.MC","BANKINRF2016GAR","834.46","Mutual Fund","MCE"
"10163662.SW","NEPT US OP EUR-B-AC","2.36","Mutual Fund","EBS"
"1016844.MC","FCXA I BOLS ESP 19","7.92","Mutual Fund","MCE"
"10186652.SW","LO EUR CRED BD SC","14.47","Mutual Fund","EBS"
"10192176.SW","ISH EMU SC EUR-ACC","123.74","ETF","EBS"
"K55235B39825.KS","FK Glbl Population Theme Fdr Eq-FoF PRS","986.77","Mutual Fund","KSC"
"1034563.SW","SISF EU EQ YLD CC","21.97","Mutual Fund","EBS"
"1034638.SW","SISF EU LG CC","281.22","Mutual Fund","EBS"
"1034699.SW","SISF EUR EQ AC","33.95","Mutual Fund","EBS"
"10348225.SW","CS IF2 ED PL EQ AD","15.32","Mutual Fund","EBS"
"K55240B65952.KS","BNK SPAC Plus PF Equity Balanced 7","989.86","Mutual Fund","KSC"
"1036787.MC","PBP AHOR CORT PLAZ","8.52","Mutual Fund","MCE"
"10394718.SW","JB MBD LO EM BD BC","121.84","Mutual Fund","EBS"
"10394843.SW","JB MBD LO EM BD CC","124.97","Mutual Fund","EBS"
"K55303B62526.KS","MIDAS 2Index PF ELS-Derivatives K302","903.88","Mutual Fund","KSC"
"10407875.DU","SOU 600 CON EUR-AC","207.70","ETF","DUS"
"K55243B64439.KS","How PF Real Estate 11","1,005.10","Mutual Fund","KSC"
"K55241B62312.KS","JB Gwanggyo PF Real Estate 1","997.87","Mutual Fund","KSC"
"K55365B60149.KS","Meritz 2Star ELS-Derivatives HE5","863.08","Mutual Fund","KSC"
"K55306B65100.KS","KTB Index Linked PF ELS-Derivatives 915","888.18","Mutual Fund","KSC"
"10425223.SW","NB DIV EUR-A-AC","10.24","Mutual Fund","EBS"
"10447873.SW","COMGEST GRW EUR-ACC","21.41","Mutual Fund","EBS"
"10461044.DU","UBS ETF MSCI PA AD","31.37","ETF","DUS"
"K55365B67912.KS","Meritz 2Star PF ELS-Derivatives HS1","863.23","Mutual Fund","KSC"
"10479058.SW","UBAM EU EQ AC","445.01","Mutual Fund","EBS"
"^SG1ICRP","S&P GSCI Inverse All Crude ER","67.65","Index","SNP"
"1049968.SW","JB MCO ST GR EUR BC","121.19","Mutual Fund","EBS"
"^NQDMXUSXKREURT","Nasdaq DM Ex US Ex Korea EUR TR","1,102.53","Index","NIM"
"^NQDMXUSXKRLMCADN","Nasdaq DM Ex US Ex Korea Large","1,048.05","Index","NIM"
"^NQDMXKRLCEURT","Nasdaq DM Ex Korea Large Cap EU","1,133.14","Index","NIM"
"^NQDMXKRMCAUDN","Nasdaq DM Ex Korea Mid Cap AUD","1,026.65","Index","NIM"
"10535888.IR","GRESH EN GBP-SI-ACC","87.64","Mutual Fund","ISE"
"^NQDMXNAXKRLMCAD","Nasdaq DM Ex NA Ex Korea Large","1,047.73","Index","NIM"
"1054927.MC","","NaN","Mutual Fund",""
"^NQDMXNAXKRMCAUD","Nasdaq DM Ex NA Ex Korea Mid Ca","1,029.46","Index","NIM"
"^NQDMXNAXKRMCCAD","Nasdaq DM Ex NA Ex Korea Mid Ca","1,062.64","Index","NIM"
"^NQDMXNAXKRSCCADT","Nasdaq DM Ex NA Ex Korea Small","1,062.08","Index","NIM"
"^NQEMKRAUDN","Nasdaq EM Plus Korea AUD NTR","987.25","Index","NIM"
"K55306B67130.KS","KTB V&S Target Conversion PF Equity 6","1,007.86","Mutual Fund","KSC"
"10636472.SW","LO EUR GOV F PD","11.37","Mutual Fund","EBS"
"10673513.SW","AB IN CR EUR-B2P-AC","1.67","Mutual Fund","EBS"
"10689810.SW","L UC BD EX FI C EUR","129.49","ETF","EBS"
"10681390.SW","GAM GLB RAT EUR AC","12.60","Mutual Fund","EBS"
"1072-OL.HK","DONGFANG ELEC","11.26","Stock","HKG"
"KR5243AU6075.KS","How Eco PF Special Asset Loan 1","1,001.78","Mutual Fund","KSC"
"11151945.MC","ALPH PLUS RF DINA B","12.85","Mutual Fund","MCE"
"11154337.SW","CS IF 11 SMCGE EBC","1,750.16","Mutual Fund","EBS"
"28411658.SW","EIC ENER UF CHF IH","9,603.82","Mutual Fund","EBS"
"22457064.SW","WEL WRL BO EUR-D-AC","10.02","Mutual Fund","EBS"
"11175585.IR","BAR GL HIG EUR-M-AC","1.16","Mutual Fund","ISE"
"26773660.SG","FREE CASH FLOW EUR","96.23","Index","STU"
"26776672.SG","FREE CASH FLOW EUR","112.66","Index","STU"
"26777292.SG","LOW VOLATIL LG EUR","126.99","Index","STU"
"11209014.SW","L U ETF SH X2 C EUR","7.79","ETF","EBS"
"11229854.IR","BAR GL EM MK GBP-B-","0.81","Mutual Fund","ISE"
"26777341.SG","EMQQEMMINT USD","96.28","Index","STU"
"11231991.IR","BAR GLB PC EUR-M-AC","1.88","Mutual Fund","ISE"
"11229949.IR","BAR GB HIG EUR-B-AC","0.94","Mutual Fund","ISE"
"KR5301AT1953.KS","MiraeAsset Glbl GrtCnsmr Pens Fdr Eq1 SP","1,046.01","Mutual Fund","KSC"
"11256655.IR","ENDOWM PAC B/GBP","155.74","Mutual Fund","ISE"
"1126015.IR","GS EUR LQD RES INS","1.00","Mutual Fund","ISE"
"11278859.SW","SISF GL SM C EN CC","25.89","Mutual Fund","EBS"
"1128470.SW","VONTO EURO MO AD","91.94","Mutual Fund","EBS"
"11269595.SW","MLIS YK E-D UC EFC","131.36","Mutual Fund","EBS"
"1129234.SW","PICTCH STMM EUR JDY","985.77","Mutual Fund","EBS"
"11648921.SW","THR UK ABS EUR-2-AC","1.99","Mutual Fund","EBS"
"11646899.SW","THR UK ABS EUR-1-AC","1.95","Mutual Fund","EBS"
"26378222.SW","CS IF2 GL DP E UBHC","9.92","Mutual Fund","EBS"
"QCN19.CMX","E-mini Copper Futures,Jul-2019","2.10","Future","CMX"
"SYTL","Direxion Daily 7-10 Yr Trs Bull 2X ETF","45.31","ETF","PCX"
"83VY.L","EQPTC/HSBC BANK 17","0.79","ETF","LSE"
"1172784.MC","SANT SMALL CAPS EUR","122.65","Mutual Fund","MCE"
"ECOCD","","28.00","Stock","PNK"
"GB00B29M9J29.L","Halifax UK Equity Income G","34.00","Mutual Fund","LSE"
"GB00BWCH5079.L","Threadneedle Eurp Sel Net GBP R Inc","98.00","Mutual Fund","LSE"
"CK1.F","CLANCY EXP","0.01","Stock","FRA"
"22U1503.NYM","Argus Propane Far East Index BA","488.71","Future","NYM"
"S4146.MC","SILE 2015 INVERSION","9.97","Mutual Fund","MCE"
"DKE6.DU","BILKU 1 EPOS TC","107.81","Mutual Fund","DUS"
"22U1528.NYM","Argus Propane Far East Index BA","488.71","Future","NYM"
"K55102B62464.KS","UBSHana Korea Mid/Small Cap Feeder Eq AE","915.12","Mutual Fund","KSC"
"K55216B70192.KS","Dongbu 2Index PF ELS-Deriv 145 USD","10,711.69","Mutual Fund","KSC"
"K55216B69046.KS","Dongbu Mlt-Chnc NoKnockIn PF ELS-Drv 225","938.79","Mutual Fund","KSC"
"K55216B68691.KS","Dongbu Flexible PF Equity Balanced 6","1,022.83","Mutual Fund","KSC"
"26381950.SW","CS IF2 G ILC E UBHC","104.44","Mutual Fund","EBS"
"1151-OL.HK","ELEC & ELTEK","6.55","Stock","HKG"
"11567750.SW","CAL GLB EQ GBP-I-AC","11.29","Mutual Fund","EBS"
"11573490.SW","JB MST AR EUR E BC","118.45","Mutual Fund","EBS"
"11567750.IR","CAL GLB EQ GBP-I-AC","10.88","Mutual Fund","ISE"
"11595796.IR","BNY EQ INCOM GBP-C-","1.39","Mutual Fund","ISE"
"11631994.IR","WELL OPP EMG EUR-S-","10.13","Mutual Fund","ISE"
"11659947.SW","CS IF 14 SWFR B EBC","123.63","Mutual Fund","EBS"
"1SL1.BE","S LIF IG EU SM AC","23.49","Mutual Fund","BER"
"ENTGX5.EX","ENTG NOV 15","14.81","Future","EUX"
"ERSTF","ENERGIEDIENST HOLDIN","33.08","Stock","PNK"
"11738729.SW","DZPB FLEXIBEL 1 E","105.12","Mutual Fund","EBS"
"11733209.IR","BNY EQ INC EUR-A-AC","1.82","Mutual Fund","ISE"
"S4121.MC","BUJARUELO CAPITAL","10.30","Mutual Fund","MCE"
"11768812.SW","UBS GLB EM GBP-P-AC","99.98","Mutual Fund","EBS"
"11776972.IR","SPECIAL VAL OPP ELN","0.49","ETF","ISE"
"IE00B9NHYK84.IR","Payden Absolute Return Bond EUR Acc","10.04","Mutual Fund","ISE"
"KR5210AT6929.KS","SHBNPP Premier ELS-Derivatives HK55","1,048.75","Mutual Fund","KSC"
"11820681.DE","XPECT EWCO 45-49F","87,835.00","Index","GER"
"26777286.SG","LOW VOLATILITY EUR","111.86","Index","STU"
"11852246.IR","WEL EM LOC CAD-S-AC","14.54","Mutual Fund","ISE"
"1161065.MC","IBCJ SECT INMOB A","21.93","Mutual Fund","MCE"
"1162267.MC","UNIFOND AUDAZ","6.00","Mutual Fund","MCE"
"11636267.IR","BAR GLB INF EUR-M-","1.00","Mutual Fund","ISE"
"24113100.SW","NB SHR EM CHF-I3-AC","10.05","Mutual Fund","EBS"
"11704516.SW","SWC(CH)IB EMUGV T","129.06","Mutual Fund","EBS"
"24012679.SW","NB SHR EM EUR-I3-AC","10.09","Mutual Fund","EBS"
"BCISX","Brown Capital Mgmt Intl Equity Instl","12.82","Mutual Fund","NAS"
"A2ZMES6.BO","A2Z MAINTENANCE & ENGINEERING","16.20","Stock","BSE"
"C1JS.F","STONEHAVEN EXP","1.22","Stock","FRA"
"11820672.DE","XPECT EWCO 35-39M","62,941.00","Index","GER"
"CACDASCA.SW","UBS ETF (IE) MSCI Canada SF","50.06","Mutual Fund","ISE"
"AUSAUWAU.SW","UBS ETF (IE) MSCI Australia","21.70","Mutual Fund","ISE"
"EDT.TO","Spectral Medical Inc.","0.82","Stock","TOR"
"11845269.IR","BNY EUR BD CHF-I-AC","1.24","Mutual Fund","ISE"
"KOTAKBKETF.NS","Kotak Banking ETF","175.51","Mutual Fund","BSE"
"11877175.SW","E.I. STURDZA EUR-AC","184.73","Mutual Fund","EBS"
"GB00BQQ1JL29.L","Schroder Equity Inc Tr for Charit S Acc","54.00","Mutual Fund","LSE"
"EIHAHOTELS.BO","EIH ASSOCIATED HOTELS LTD.","259.80","Stock","BSE"
"ELECTHERM.BO","ELECTROTHERM (INDIA) LTD.","51.00","Stock","BSE"
"27396150.IR","NB CHINA EQ EUR-A-","10.20","Mutual Fund","ISE"
"1201689.MC","UNIFOND MODERADO","8.49","Mutual Fund","MCE"
"12018959.SW","MLIS AQR GR VU EDC","114.4","Mutual Fund","EBS"
"1203994.MC","FONDO URBION","101.03","Mutual Fund","MCE"
"12031976.SW","MLIS YK E-D UC CFC","130.11","Mutual Fund","EBS"
"BEAR-OBX-X3-DNM.OL","OBX/DNB 41 ETN","4.2","ETF","OSL"
"129189.BO","Religare Invesco Global Eq Inc Reg Div","10.82","Mutual Fund","BSE"
"12071361.IR","SIGNET EVN DRN SEK","74.11","Mutual Fund","ISE"
"12071409.IR","SIGNET EVN DRN CHF","68.34","Mutual Fund","ISE"
"42CA.L","EMAAR/HSBC 15 ELN","2.01","ETF","LSE"
"12092758.SW","RAIFF IND EU ST A","128.56","Mutual Fund","EBS"
"ES0175808015.BC","Mutuafondo Crecimiento D FI","104.13","Mutual Fund","BAR"
"159915.SZ","E FUND MANAGEMENT CHINEXT ETF","2.45","Mutual Fund","SHZ"
"EYQUEMCAPITA.BC","Eyquem Capital SICAV","4.59","Mutual Fund","BAR"
"1212315.SW","BFI PROGRES EUR RC","74.02","Mutual Fund","EBS"
"12115347.MC","SANT PB CART AGRES","116.97","Mutual Fund","MCE"
"1214189.SW","MFSMF EU SM CO A1","46.38","Mutual Fund","EBS"
"1214333.SW","MFSMF EU VAL A1","34.81","Mutual Fund","EBS"
"12180150.IR","DIM GLB COR EUR AC","20.83","Mutual Fund","ISE"
"12223018.MC","SANTAND INVERS CP 4","112.45","Mutual Fund","MCE"
"12233728.IR","NUV NWQ LARG EUR-I-","34.35","Mutual Fund","ISE"
"WTEZ.DE","WisdomTree Germany Equity ETF EUR Acc","14.58","ETF","GER"
"SEMTX","Schroder Emerging Market Equity R6","11.41","Mutual Fund","NAS"
"12343704.IR","GAM FLX GL EUR-C-AC","11.99","Mutual Fund","ISE"
"X58548.TI","EUR/TRY/SG ISSUER18","963.82","ETF","TLO"
"12381400.IR","POLAR EM MKT GBP-R-","5.63","Mutual Fund","ISE"
"12403369.SW","GAM ST COMP EUR ACC","17.31","Mutual Fund","EBS"
"12404923.IR","LYX/MAR EUR USD-B-","128.24","Mutual Fund","ISE"
"EDELWEISS6.BO","EDELWEISS FINANCIAL SERVICES L","58.35","Stock","BSE"
"ELDERPHARM6.BO","ELDER PHARMACEUTICALS LTD","81.55","Stock","BSE"
"ELECTCAST6.BO","ELECTROSTEEL CASTINGS LTD","18.15","Stock","BSE"
"EMKAY.BO","EMKAY GLOBAL FINANCIAL SERVICE","80.25","Stock","BSE"
"EMTEXIND.BO","EMTEX INDUSTRIES (I) LTD.","1.54","Stock","BSE"
"ESSARPORTS6.BO","ESSAR PORTS LTD","107.25","Stock","BSE"
"1243816.MC","AVIVA RENTA FIJA B","17.54","Mutual Fund","MCE"
"12458233.MC","BBVA BONOS PATRIM X","11.88","Mutual Fund","MCE"
"12459173.SG","SOLACT SOC NETW EUR","313.19","Index","STU"
"12466079.IR","WEL OPP EM CAD-S-AC","13.29","Mutual Fund","ISE"
"KR5239AU3920.KS","HyundaiInvmt Euro Hi Yld Lnkd PF Bd 1","1,019.85","Mutual Fund","KSC"
"KR5382AU3230.KS","Nomurarifa PF Real Estate 4","1,005.66","Mutual Fund","KSC"
"12540117.IR","BGA EUROPE GBP-M-","1.64","Mutual Fund","ISE"
"NGRCX","Neuberger Berman Global Real Est C","9.86","Mutual Fund","NAS"
"12428214.SW","LO EM L BD F IDHC","8.51","Mutual Fund","EBS"
"27959339.MC","SMART SOCIAL","6.11","Mutual Fund","MCE"
"PATELENG6.BO","PATEL ENGINEERING LTD","76.1","Stock","BSE"
"12458245.MC","BEST MAN SELEC","691.71","Mutual Fund","MCE"
"12481227.SW","PIM INC EUR-IN-AC","13.06","Mutual Fund","EBS"
"1255512.SW","PICTET-EUEQS-R EUR","540.45","Mutual Fund","EBS"
"NGRAX","Neuberger Berman Global Real Est A","9.88","Mutual Fund","NAS"
"12540059.IR","BAR GA EMG GBP-M-","0.51","Mutual Fund","ISE"
"12579319.IR","BNY EMERG GBP-B-ACC","0.83","Mutual Fund","ISE"
"12634700.DU","DK LQ N-FNC DF","104.95","ETF","DUS"
"1268446.IR","SE DE MK EQ EU IN-A","20.66","Mutual Fund","ISE"
"12670017.SW","CAL EM MKT EUR-I-AC","10.01","Mutual Fund","EBS"
"12683191.SG","SOLACT STRCOM P EUR","66.65","Index","STU"
"1270351.MC","MULTIACTIV MIXTO RF","768.5","Mutual Fund","MCE"
"12721445.SW","UBS L EQ GL HD PC","142.87","Mutual Fund","EBS"
"IE00BCLYMB94.IR","Stonehage Global Best Ideas Eq A USD Acc","126.6","Mutual Fund","ISE"
"1272999.SW","UBS ETF FTSE100 AD","64","ETF","EBS"
"EP6.F","EL POLLO LOCO","10.58","Stock","FRA"
"GB00BP8RYF01.L","Fidelity Index Europe ex UK W Inc","104","Mutual Fund","LSE"
"1290857.IR","SCHRODER PRI EQTY-B","2.73","Mutual Fund","ISE"
"28780502.IR","JAN EM MKT USD-Z-","83.13","Mutual Fund","ISE"
"12948160.IR","CORON GLB EM MKT B","10.02","Mutual Fund","ISE"
"1295205.MC","BNP PAR GEST MODER","13.15","Mutual Fund","MCE"
"28757190.MC","MEDIOLAN CRECIM E-B","9.92","Mutual Fund","MCE"
"24440968.MC","BBVA BO PATRIM XVII","10.70","Mutual Fund","MCE"
"12964032.IR","HEX GLB EM EUR-A-AC","0.79","Mutual Fund","ISE"
"13012778.IR","DIVERS DYNMC E/CHF","121.41","Mutual Fund","ISE"
"13015646.IR","SIGNET GLB EQ ZERO","96.97","Mutual Fund","ISE"
"K55310B78295.KS","MyAsset IPO Target Convs PF Eq Bal 11","999.65","Mutual Fund","KSC"
"13083256.Z","SGI 1-Y PUT EUR","878.27","Index","ZRH"
"13082619.Z","NOVA CAP 10 EUR","99.15","Index","ZRH"
"13114885.SG","FAZ AUTO&ZULIEF EUR","4,964.25","Index","STU"
"K55216B70317.KS","Dongbu New Growth Focus Target 5 Fdr Eq","1,018.38","Mutual Fund","KSC"
"1316085.MC","ALCALA RENTA FIJA","1,451.47","Mutual Fund","MCE"
"ZHUZY","Zhuzhou CSR Times Electric Co., Ltd.","32.91","Stock","PNK"
"K55104B69234.KS","Hi HE PF ELS-Derivatives 12","893.82","Mutual Fund","KSC"
"13283001.IR","GAM QUAL EUR-INS-AC","20.35","Mutual Fund","ISE"
"13268304.IR","BR US EQ GR GBP-A-","15.87","Mutual Fund","ISE"
"13282972.DU","L UC ETF THAI C EUR","159.00","ETF","DUS"
"13770395.SW","UBS LKS GL AL E HPC","14.11","Mutual Fund","EBS"
"1380219.SW","FIDLTY PAN EURO ACC","2.55","Mutual Fund","EBS"
"13779865.IR","JAN GLB HG EUR-E-AC","11.99","Mutual Fund","ISE"
"13924299.MC","UNIFOND 2016-VII","6.59","Mutual Fund","MCE"
"13913759.SW","AZ 1 CGM OPP EU AC","7.13","Mutual Fund","EBS"
"14032124.IR","GAM ST EUR-INS-ACC","12.46","Mutual Fund","ISE"
"14041107.MC","SANT TIPO FIJO ACUM","114.94","Mutual Fund","MCE"
"14103861.SG","UBS SGU N.POW EUR","117.27","Index","STU"
"14103478.Z","SGI EQONE2WCALL EUR","950.29","Index","ZRH"
"QWESTENERGYC.TO","Qwest Energy Canadian Resource Class","0.71","Mutual Fund","TOR"
"14211025.SG","SOL CUST BASK 4 EUR","1,246.93","Index","STU"
"14219674.SW","RAM SYS EM EQ PC","157.55","Mutual Fund","EBS"
"14256594.IR","BNY US DYN EUR-B-","2.02","Mutual Fund","ISE"
"14255059.IR","BNY BRAZIL EUR-B-","0.67","Mutual Fund","ISE"
"7RM1516.NYM","Gasoline Euro-bob Oxy NWE Barge","699.68","Future","NYM"
"14321845.IR","NEW CAP DYN EUR","183.23","Mutual Fund","ISE"
"144.F","CROWN PNT ENGY","0.12","Stock","FRA"
"14383213.IR","LYX EUROPN USD-A-","110.34","Mutual Fund","ISE"
"14451416.SW","THR L EM M C BDWEHC","18.06","Mutual Fund","EBS"
"14558968.SW","WEL STR EU EUR-S-AC","19.29","Mutual Fund","EBS"
"KRL34000I115.KS","Asia Pacific Consumer Eq Stable AA_W607","1,668.19","Mutual Fund","KSC"
"13506709.SW","CS IN 3 EM CBD IBHC","117.47","Mutual Fund","EBS"
"13483360.IR","GLG MAN EURP DN/EUR","109.63","Mutual Fund","ISE"
"TNGLD","","0.00","Stock","PNK"
"43M1518.NYM","European Naphtha (Platts) Crack","-4.40","Future","NYM"
"RUSSELLCIBLD.TO","Russell Focused Glb Equity Pool Sr E","12.07","Mutual Fund","TOR"
"1365426.SW","SISF EUR EQ A1C","31.76","Mutual Fund","EBS"
"13711559.SW","UBS ETF EMU SMC AD","76.68","ETF","EBS"
"1366858.SW","SISF UK EQ A1C","3.99","Mutual Fund","EBS"
"1372-OL.HK","EXCEL DEV","5.15","Stock","HKG"
"13779073.IR","JANU GLB EUR-E-ACC","12.77","Mutual Fund","ISE"
"13949284.SG","FAZ EURO TR IND","175.80","Index","STU"
"13949223.SG","FAZ EURGESUND IND","236.43","Index","STU"
"14006902.SW","LO EM CONSUMER PC","12.95","Mutual Fund","EBS"
"14006267.MC","FONC RF SEL HY PLUS","7.78","Mutual Fund","MCE"
"13VV.L","HB/HSBC 15 ELN","23.60","ETF","LSE"
"14031965.IR","GAM CAT EUR-ORD-ACC","12.26","Mutual Fund","ISE"
"14030003.IR","JO ASIA EX JP EUR-A","1.88","Mutual Fund","ISE"
"14074455.IR","POLAR NORTH EUR-I-","16.80","Mutual Fund","ISE"
"F00000T64Q.TO","Dynamic Investment Grade Floating Rate E","9.62","Mutual Fund","TOR"
"14074709.IR","POLAR NORTH EUR-R-","16.41","Mutual Fund","ISE"
"14103874.SG","SO GLO SU INDPR EUR","83.73","Index","STU"
"GESHIP6.BO","GREAT EASTERN SHIPPING CO LTD","295.00","Stock","BSE"
"14257581.IR","BAB CAP EUR-TRC-ACC","131.97","Mutual Fund","ISE"
"14265669.MC","FCXA HOR ENE EXTRA","7.11","Mutual Fund","MCE"
"14316794.SW","1741 AM EQ DIW IX","143.52","Mutual Fund","EBS"
"IE00BQ1YBT81.IR","Legg Mason CB Glbl Equity Inc A Acc H ?","92.32","Mutual Fund","ISE"
"14358438.IR","ART EMER AUD-I-ACC","13.32","Mutual Fund","ISE"
"1437711.MC","SABAD RENDIMIE PYME","7.77","Mutual Fund","MCE"
"MONNETISPA6.BO","MONNET ISPAT & ENERGY LTD","37.60","Stock","BSE"
"14436472.IR","GAM ST CAT EUR-INS-","10.81","Mutual Fund","ISE"
"14444658.IR","VER GL EQ IN GBP-C-","173.85","Mutual Fund","ISE"
"PEPL.BO","PEARL ENGINEERING POLYMERS LTD","1.22","Stock","BSE"
"24951065.SG","HIGH DIVYIIND EUR","113.73","Index","STU"
"PRAENG.BO","PRAJAY ENGINEERS SYNDICATE LTD","7.15","Stock","BSE"
"14547779.SW","UBS ETF MIE 710 AD","118.11","ETF","EBS"
"14619886.SW","NB SH HI EUR-I-ACC","11.64","Mutual Fund","EBS"
"14630198.MC","","NaN","Mutual Fund",""
"^NQEMASIA1300LMAUD","NASDAQ EM Asia Chemicals Lg Md","1,052.18","Index","NIM"
